CustomerID,TotalAmount,Quantity,Cluster
11558,327.3958306,4,3
11581,130.2704567,5,3
11584,65.64191265,1,0
11624,66.3802142,1,0
11626,243.7493648,3,0
11627,329.3599708,6,3
11635,689.63652499,9,1
11656,297.6360319,8,3
11670,493.0946411,6,1
11684,164.683734,4,0
11689,158.8395884,7,3
11702,215.3918489,8,3
11707,199.2922928,4,0
11718,70.69524321,2,0
11732,76.66184362,1,0
11737,84.61536276,1,0
11742,208.7929193,7,3
11745,235.3962255,7,3
11751,93.40376777,3,0
11752,174.015003,9,3
11766,317.5089243,9,3
11791,693.0009188,8,1
11794,237.6315184,9,3
11796,446.9652887,7,1
11807,117.071542,9,3
11823,135.6513126,3,0
11859,159.546226,4,0
11868,240.5555762,6,3
11882,382.504217,5,3
11894,720.683595,8,1
11899,74.2777362,1,0
11900,190.9583473,7,3
11903,262.8082161,4,3
11904,319.0359534,6,3
11912,131.1059157,2,0
11921,84.77695751,5,0
11927,159.7728639,5,3
11938,57.14463474,1,0
11955,154.4479517,5,3
11967,54.41310769,2,0
11972,480.7110188,7,1
11975,336.1350725,4,3
11986,115.950372,3,0
11994,17.52361216,1,0
12002,36.66468017,1,0
12031,275.0677063,7,3
12034,597.8129953,8,1
12042,106.5825045,6,3
12045,291.7661405,4,3
12077,191.5177939,5,3
12078,647.0350379,8,1
12096,198.3427428,5,3
12109,70.03434529,3,0
12111,425.5841406,8,1
12117,287.3189112,4,3
12121,343.5704304,8,3
12130,168.7408614,4,0
12131,178.7340795,6,3
12139,42.11966172,3,0
12164,187.0442332,7,3
12170,825.5575172,9,1
12172,28.31863163,1,0
12178,205.1617605,4,0
12180,23.29567627,2,0
12183,178.4573278,3,0
12191,72.64556894,6,3
12200,117.6692433,5,3
12243,203.4704834,7,3
12254,270.7380413,5,3
12267,208.6153422,4,0
12277,93.1681312,8,3
12283,631.2950572,8,1
12289,205.1631876,3,0
12296,128.4639711,5,3
12318,93.71738666,5,3
12330,497.8154421,6,1
12331,520.1411312,8,1
12333,65.75396962,1,0
12342,208.9376315,9,3
12347,294.5205657,7,3
12364,26.71352131,3,0
12408,37.35031885,1,0
12415,488.2908681,7,1
12430,400.2599428,5,3
12462,36.55300293,4,0
12471,454.8763543,7,1
12472,72.67224641,3,0
12476,324.8075828,5,3
12480,475.8279642,6,1
12488,702.8512105,8,1
12512,92.30626029,9,3
12520,286.3424355,4,3
12525,332.148943,4,3
12530,87.39909033,6,3
12534,467.0280152,7,1
12541,51.30017245,4,0
12552,156.5869627,2,0
12579,52.45404905,1,0
12601,172.645869,4,0
12609,571.9132449,10,1
12625,264.4181642,4,3
12634,573.4175548,7,1
12686,83.15604702,9,3
12718,51.36078469,1,0
12728,39.53780267,1,0
12731,129.8377131,7,3
12733,153.5145047,7,3
12739,322.0059987,7,3
12740,133.9358211,6,3
12743,56.90583295,3,0
12744,438.3301501,5,3
12755,206.443653,3,0
12770,590.0236701,8,1
12776,228.7061426,3,0
12781,90.65889378,1,0
12793,598.0451483,7,1
12799,202.0965141,4,0
12808,236.5497534,3,0
12811,203.7777276,9,3
12814,67.34818685,1,0
12860,457.8755752,6,1
12870,35.47628957,4,0
12919,582.0085685,7,1
12922,639.9936557999999,12,2
12935,646.8571426,8,1
12942,446.3784012,9,1
12953,335.6309326,4,3
12956,39.41455083,4,0
12961,124.9315681,4,0
12963,102.4753705,7,3
12973,46.29199309,1,0
12974,566.1910865,7,1
12984,271.2630668,7,3
12995,168.437268,9,3
13002,44.35852145,4,0
13008,298.6000647,8,3
13012,375.1157442,9,1
13015,250.2496683,8,3
13025,32.95495557,1,0
13028,518.6651751,9,1
13031,211.9048153,5,3
13032,325.0357131,6,3
13033,357.4676071,5,3
13065,220.6398751,4,3
13067,211.1096579,4,0
13076,44.8137179,2,0
13085,194.7271288,3,0
13089,324.4912618,5,3
13096,101.3611607,3,0
13102,205.4415678,3,0
13104,86.81877567,1,0
13129,124.3430719,7,3
13132,83.11420225,7,3
13161,303.637242,4,3
13168,78.29261655,3,0
13177,47.03378665,4,0
13188,421.4420832,8,1
13195,394.0849384,7,1
13212,112.7450594,4,0
13243,257.92097,4,3
13271,559.5180369,7,1
13273,95.35905365,9,3
13300,226.650509,9,3
13308,191.5555677,8,3
13309,239.0060038,9,3
13312,54.30984198,2,0
13316,127.0199383,7,3
13327,86.93892409,4,0
13338,532.3955029,7,1
13343,232.3164659,7,3
13364,125.6743071,6,3
13399,248.8910617,7,3
13401,924.5057112000001,14,2
13407,60.79512117,1,0
13409,546.5462411,9,1
13413,171.6741514,3,0
13417,591.8689331,8,1
13424,95.03493964,2,0
13432,76.43940755,5,0
13481,45.79889321,1,0
13490,602.6722744,7,1
13498,298.4504355,7,3
13499,91.62602348,7,3
13501,577.5000458,9,1
13506,376.9971659,5,3
13526,249.2645783,7,3
13532,127.6323521,3,0
13534,84.88370242,1,0
13537,553.417226,6,1
13547,156.1509149,9,3
13553,71.82137481,1,0
13554,750.004897,8,1
13569,384.4928216,5,3
13593,354.9399385,4,3
13594,49.16140442,1,0
13607,430.1328184,6,1
13610,426.9686126,7,1
13632,394.606146,6,3
13633,109.9552124,8,3
13651,116.6002526,6,3
13659,101.3489932,2,0
13670,567.6097948,7,1
13689,248.3697055,8,3
13690,377.9044069,8,1
13707,294.5523957,7,3
13710,349.1466432,7,3
13729,237.5378996,3,0
13739,91.08640012,2,0
13741,172.9286407,5,3
13742,38.46926718,1,0
13743,582.8510854,8,1
13748,712.9780545,9,1
13758,139.6286462,2,0
13778,115.9641203,3,0
13792,451.0748693,6,1
13802,183.7456981,5,3
13814,231.0586772,4,3
13817,75.03271087,4,0
13825,197.63812,3,0
13838,401.504106,7,1
13845,60.36557622,2,0
13851,538.7848197,9,1
13852,202.3175705,3,0
13860,141.0255418,5,3
13875,63.80790113,1,0
13877,211.8034499,7,3
13882,59.203669,4,0
13896,82.07403738,4,0
13922,383.2187576,5,3
13945,232.1213379,3,0
13953,271.6089919,3,0
13965,170.3161775,2,0
13970,41.71140026,1,0
13971,118.3434279,9,3
13991,102.1937805,9,3
14001,165.4260139,4,0
14021,152.614872,6,3
14035,165.2962721,2,0
14071,127.569779,3,0
14076,375.7195871,6,3
14091,44.58709487,1,0
14094,869.2540623,9,1
14100,714.0203108,9,1
14103,127.8126168,4,0
14105,193.8696627,3,0
14106,581.9920788,9,1
14118,223.4819895,3,0
14124,133.373271,2,0
14136,51.90365847,5,0
14147,232.24851821,4,3
14151,311.6933455,6,3
14177,693.6433137,8,1
14204,426.7407125,6,1
14206,122.4067695,8,3
14208,58.78549041,4,0
14215,350.8977006,7,3
14224,113.0380174,8,3
14239,133.6062165,3,0
14240,79.72621502,7,3
14242,502.9467277,6,1
14250,320.9616034,8,3
14252,214.1356904,5,3
14289,512.0489462,6,1
14296,411.933851,9,1
14297,428.210229,5,3
14318,202.1073385,4,0
14334,88.09044755,1,0
14351,127.0167107,3,0
14378,262.1206252,9,3
14384,307.0252693,7,3
14385,172.7618258,7,3
14386,282.2216067,4,3
14392,116.4108298,2,0
14402,93.91905868,8,3
14420,586.140149,8,1
14436,17.04123947,1,0
14442,86.70363122,8,3
14448,105.1756155,3,0
14475,276.6436266,5,3
14503,147.2719453,2,0
14506,530.0748191,8,1
14508,38.51318145,4,0
14519,29.25875414,1,0
14521,410.0291499,5,3
14534,547.8594244,7,1
14561,42.17838065,1,0
14563,181.3574296,7,3
14574,158.6299283,2,0
14583,65.44064383,2,0
14597,524.7848149,8,1
14598,9.692541215,1,0
14613,37.03248206,1,0
14620,188.3177505,8,3
14642,312.5949771,4,3
14657,33.78357139,3,0
14659,60.67748674,7,3
14665,452.7147197,5,1
14667,197.5128397,6,3
14686,137.7927341,2,0
14697,746.5118485200001,10,1
14707,96.49671058,2,0
14712,96.71186668,5,3
14732,82.72931207,8,3
14747,87.46410827,2,0
14759,106.8734569,2,0
14771,61.36851631,4,0
14777,634.9336972,9,1
14782,375.0593559,5,3
14785,97.27032952,2,0
14787,418.5936096,9,1
14790,465.562542,7,1
14800,332.2048721,4,3
14835,219.6914085,4,3
14837,284.4242464,6,3
14846,372.6207208,4,3
14851,475.0787651,5,1
14858,87.77616155,7,3
14868,37.69456722,1,0
14869,376.472144,8,1
14880,158.7501315,3,0
14891,27.12121592,1,0
14914,405.9876805,5,3
14918,615.7353492,7,1
14949,307.6010751,5,3
14953,244.317887,4,3
14966,161.3832681,4,0
14972,232.4585421,6,3
14981,301.4894687,8,3
14989,124.3626771,6,3
14995,96.49977047,7,3
15006,621.978025,7,1
15018,165.6326201,4,0
15033,99.24313341,2,0
15064,223.6481829,3,0
15076,670.1079013,8,1
15086,155.5586096,6,3
15087,29.06102901,1,0
15097,301.4566142,5,3
15106,366.048843,6,3
15118,141.6293469,7,3
15122,417.4527818,6,3
15126,122.6595806,4,0
15134,211.6564501,4,0
15135,390.3717366,5,3
15143,78.19631415,1,0
15164,604.1500195,7,1
15177,133.7492755,9,3
15188,111.8322668,9,3
15208,323.638591,4,3
15223,120.8111681,3,0
15258,108.0644855,3,0
15260,41.86577454,1,0
15261,168.458307,2,0
15264,175.5103714,5,3
15288,95.44999115,1,0
15302,561.9579042,7,1
15305,111.9561559,3,0
15309,358.4469043,6,3
15321,23.87591992,1,0
15343,81.15674027,8,3
15350,267.6659036,4,3
15351,502.158853,6,1
15359,533.4760314,7,1
15365,274.384668,5,3
15371,13.81640404,1,0
15380,298.4439348,7,3
15383,387.5861688,9,1
15391,47.35910997,2,0
15393,312.517625,5,3
15394,412.1573471,9,1
15397,282.8648606,3,0
15405,69.68060179,1,0
15411,429.2886076,8,1
15413,486.3101124,8,1
15425,221.1195122,4,3
15437,335.8094886,6,3
15440,201.3250487,7,3
15456,177.7793171,2,0
15458,389.9379934,5,3
15471,314.4329685,4,3
15472,51.09192871,5,0
15477,475.8953812,7,1
15482,423.78562750000003,11,1
15498,208.9897536,8,3
15554,452.911936,9,1
15562,315.3145681,7,3
15577,47.79158272,2,0
15605,9.892641362,1,0
15610,179.2720318,3,0
15617,221.0839452,4,3
15644,336.6576343,8,3
15647,226.4426988,3,0
15653,188.260047,3,0
15657,202.8607652,4,0
15661,104.6103592,3,0
15670,539.8074639,7,1
15671,510.906515,7,1
15688,52.12831932,4,0
15690,372.9332629,4,3
15694,290.5397756,4,3
15703,68.89593779,3,0
15713,349.3454999,5,3
15726,124.9075577,4,0
15732,743.7273696,9,1
15741,82.14602064,5,0
15742,59.89797943,1,0
15746,243.545595,3,0
15747,115.1662777,9,3
15754,433.7331298,5,3
15776,41.36246649,4,0
15818,142.2143767,4,0
15836,248.7157722,3,0
15838,193.4336452,5,3
15842,290.9004851,4,3
15844,44.52606493,1,0
15856,480.7168689,6,1
15862,76.84572847,5,0
15866,112.2879422,7,3
15872,152.3181927,4,0
15880,97.66898772,1,0
15910,75.2311065,3,0
15924,53.93437772,1,0
15953,118.9369714,5,3
15969,381.8697432,5,3
15984,594.4214356,7,1
15986,719.4032056,9,1
15998,164.3739563,5,3
16006,148.9041064,5,3
16019,28.42055889,1,0
16026,108.1467193,6,3
16029,28.44298966,2,0
16030,137.1990277,4,0
16051,128.5916324,4,0
16052,69.4898945,1,0
16053,193.9291858,3,0
16067,100.0841882,4,0
16084,205.3878265,4,0
16085,242.0557784,4,3
16103,207.897465,5,3
16107,88.97153451,6,3
16117,79.43109133,4,0
16120,531.3204498,6,1
16130,220.8879827,7,3
16134,619.313361,8,1
16137,134.0758797,2,0
16142,265.2535119,5,3
16146,455.767122,5,1
16149,359.677549,8,3
16155,572.9835214,7,1
16169,513.8645819,7,1
16172,274.6056396,6,3
16184,509.0136637,6,1
16190,44.50477887,3,0
16192,51.18808262,5,0
16198,194.1320067,3,0
16206,486.9657924,8,1
16227,176.0940809,3,0
16249,182.3778972,6,3
16251,116.6377254,3,0
16257,415.2715003,6,3
16263,229.1766827,7,3
16286,550.0716597,8,1
16299,37.3106446,1,0
16301,125.4305354,8,3
16309,213.8766841,3,0
16317,483.1454054,9,1
16325,84.70341593,8,3
16347,93.45674043,5,3
16374,116.1304366,2,0
16383,20.2486433,1,0
16387,571.1991419,7,1
16403,212.4833118,9,3
16404,125.2547969,6,3
16424,145.9000055,5,3
16427,145.8427596,3,0
16435,206.2506983,7,3
16451,519.8819518,9,1
16473,646.6355706,9,1
16492,97.1740344,1,0
16493,473.4890924,5,1
16496,323.8308069,7,3
16500,76.173775,1,0
16505,66.31400036,6,3
16538,70.63325994,2,0
16542,197.9823445,8,3
16546,69.90167894,3,0
16559,362.7696291,6,3
16563,124.2782084,5,3
16585,177.8738195,6,3
16597,59.47444387,6,3
16601,278.6154376,7,3
16603,634.5548505,9,1
16615,62.52281648,1,0
16620,723.9679511,9,1
16624,493.8012135,6,1
16642,56.66268039,1,0
16654,178.742296,6,3
16672,787.2012367,9,1
16674,41.92706966,2,0
16681,277.3474887,5,3
16705,74.88743032,5,0
16709,126.0822082,4,0
16712,623.7255752,7,1
16720,54.44478517,6,3
16731,154.3295742,7,3
16751,257.7189317,3,0
16752,60.684952,2,0
16760,227.5732895,4,3
16761,34.46466943,3,0
16769,706.7259607,9,1
16773,269.1136823,3,0
16787,584.4824435,6,1
16799,233.7902087,7,3
16804,566.372596,9,1
16810,59.9511289,2,0
16846,22.09653846,1,0
16853,11.4698087,1,0
16865,320.2744281,6,3
16874,200.3947749,6,3
16892,310.7474661,4,3
16895,168.6716249,9,3
16898,95.89934173,3,0
16908,684.7372666,8,1
16913,273.8404571,8,3
16924,146.0565566,5,3
16951,281.0895894,7,3
16960,662.2292783,8,1
16979,230.7480542,5,3
16984,607.4256681,8,1
17008,22.67794876,2,0
17023,38.78414829,3,0
17027,206.4536897,8,3
17028,540.0678199,9,1
17077,187.9638397,3,0
17083,79.08748569,2,0
17099,217.1568355,5,3
17107,53.5588992,1,0
17115,19.62706954,2,0
17128,383.4020868,5,3
17138,247.8109652,3,0
17159,16.87967076,1,0
17160,223.3317243,5,3
17164,90.30987959,8,3
17173,199.757843,5,3
17193,202.3606972,3,0
17208,444.1485814,5,3
17211,50.9273242,1,0
17213,107.0406862,4,0
17218,73.65437521,1,0
17235,336.6017509,5,3
17246,39.38648383,4,0
17248,91.67694384,6,3
17271,202.4525018,3,0
17278,40.90381157,1,0
17280,232.546012,3,0
17289,381.1136816,9,1
17292,356.4102367,5,3
17297,106.4384381,2,0
17338,389.0645849,9,1
17356,238.8340314,4,3
17366,102.8967378,9,3
17375,513.4257951,7,1
17381,280.5982925,4,3
17404,622.4916339,9,1
17408,289.7783603,4,3
17417,59.35887097,1,0
17425,20.92545025,1,0
17465,147.2847422,3,0
17466,62.71524922,4,0
17479,267.9991768,5,3
17559,116.6009958,2,0
17582,204.4473577,5,3
17583,557.3057516,8,1
17589,488.4969732,9,1
17603,132.4180194,2,0
17614,271.0453609,9,3
17631,136.0357252,7,3
17654,344.9643141,7,3
17674,169.5031815,6,3
17712,236.3235156,7,3
17715,246.6482116,5,3
17721,35.26601324,1,0
17737,119.5727981,2,0
17738,159.357209,7,3
17773,224.2692608,6,3
17776,125.2657878,4,0
17788,703.4968577,8,1
17791,455.4754619,6,1
17792,143.7644934,2,0
17794,312.5479905,5,3
17803,53.80243149,1,0
17807,455.5049414,9,1
17810,570.7345983,9,1
17815,24.69653324,1,0
17824,165.843755,3,0
17836,55.48991903,2,0
17849,755.2747455,9,1
17862,209.6868651,9,3
17875,577.2637092,7,1
17878,452.2254149,9,1
17879,99.97561899,2,0
17884,459.3438921,9,1
17911,42.27392683,3,0
17922,94.10746752,2,0
17923,332.90212481000003,4,3
17927,789.0059749,9,1
17937,544.2896709,7,1
17952,20.06929782,1,0
17958,445.4959073,6,1
17994,598.0584353,8,1
17997,263.1451872,3,0
18027,39.64369773,1,0
18028,345.8012879,5,3
18032,413.0359586,8,1
18042,391.2370342,8,1
18061,165.6256276,3,0
18070,116.4931162,7,3
18075,136.8463842,2,0
18105,1064.52395,15,2
18108,120.1732131,2,0
18122,432.248153,7,1
18127,342.8637062,11,1
18133,240.5095965,3,0
18138,368.5678724,6,3
18142,483.0148016,7,1
18154,387.00312941000004,5,3
18158,80.30809445,1,0
18159,410.1703266,7,1
18171,318.5185635,4,3
18209,269.4603115,7,3
18210,251.7564098,8,3
18214,457.9094683,7,1
18216,122.6912111,7,3
18218,151.1167537,6,3
18238,50.21208644,1,0
18240,8.483473197,1,0
18241,219.3473814,4,3
18258,419.65906462000004,6,1
18277,225.4061182,6,3
18285,326.2001253,7,3
18288,273.2135023,6,3
18295,172.2642189,2,0
18304,138.1981104,6,3
18323,360.5771791,4,3
18334,195.4577478,9,3
18337,212.9731698,4,0
18355,38.25367911,4,0
18357,416.1454431,9,1
18362,534.9296267,6,1
18372,437.4380504,5,3
18374,303.0629858,7,3
18379,406.4590589,11,1
18392,361.6575265,6,3
18394,659.3807819,7,1
18418,198.8057535,4,0
18450,543.5976723,7,1
18452,115.3090215,3,0
18467,67.43545665,4,0
18473,72.15118005,1,0
18474,470.5774778,8,1
18480,599.7862334,8,1
18496,407.6151069,7,1
18510,693.1967502,9,1
18528,132.5924143,6,3
18543,132.5702721,9,3
18544,279.8753147,9,3
18556,614.4463497,7,1
18587,589.1345939,8,1
18596,265.6113031,6,3
18599,536.9681834,8,1
18610,24.06632968,1,0
18626,147.6650281,8,3
18632,751.1150938,9,1
18641,525.2499715,7,1
18667,63.1469834,6,3
18683,141.1188615,8,3
18687,367.7176618,4,3
18716,41.2244175,1,0
18720,212.9960452,7,3
18724,249.455074,5,3
18728,493.2092779,6,1
18743,62.39404489,4,0
18757,814.9749914,9,1
18760,92.18716772,6,3
18784,813.5251779,9,1
18789,435.39175065,13,2
18805,37.40988214,1,0
18818,473.6020286,7,1
18820,628.4063598,7,1
18821,233.1992939,3,0
18845,415.5821897,6,3
18853,512.7679296,6,1
18866,489.0608884,9,1
18884,248.9164276,9,3
18886,78.406391,1,0
18887,633.3617786,9,1
18917,69.69858793,1,0
18934,129.8132919,4,0
18952,707.7215307,8,1
18959,364.643263,9,1
18961,516.635244,7,1
19078,177.1247668,7,3
19094,223.6752614,7,3
19110,524.3423275,6,1
19112,528.4132885,7,1
19113,33.4087278,1,0
19120,190.6331783,8,3
19123,339.4090067,9,3
19130,261.3053177,8,3
19135,282.6211863,5,3
19140,863.8654406,9,1
19172,58.68914354,2,0
19175,178.7122603,4,0
19177,186.3590468,4,0
19178,36.11470051,1,0
19186,170.0032209,2,0
19188,13.11250664,1,0
19206,167.5768969,3,0
19226,95.85537305,2,0
19252,308.1511867,7,3
19277,831.149804,9,1
19281,396.6836603,9,1
19288,140.3691934,5,3
19294,218.1315872,8,3
19322,215.1090145,6,3
19347,195.7110498,7,3
19352,71.60768724,1,0
19364,140.2671409,7,3
19367,29.17403632,3,0
19370,13.5724364,1,0
19371,135.4600133,3,0
19373,103.9504629,5,3
19380,70.08405844,2,0
19383,119.8741449,2,0
19387,490.8979805,8,1
19388,645.3356385,9,1
19397,246.5588815,5,3
19428,672.0416932,8,1
19432,348.651965,5,3
19443,533.5962263,9,1
19469,30.14199385,2,0
19480,207.2727485,6,3
19539,62.69027952,1,0
19548,299.9156989,6,3
19555,230.1626098,3,0
19557,109.0647888,8,3
19566,37.35765766,1,0
19574,70.45291129,2,0
19577,206.56773975,4,0
19578,168.416989,2,0
19582,622.783012,17,2
19593,246.0804321,9,3
19596,372.591013,5,3
19605,235.70788021,3,0
19606,78.03725475,3,0
19618,131.9858843,2,0
19632,511.351674,7,1
19636,117.2539294,2,0
19641,449.5967834,9,1
19645,768.5296759,9,1
19673,649.6619287,9,1
19691,329.5174934,4,3
19695,164.3249105,2,0
19708,117.7038525,3,0
19726,932.9593911,12,2
19731,364.7919129,9,1
19759,460.4342647,7,1
19760,159.9066927,3,0
19770,225.157366,3,0
19771,533.9265131,8,1
19788,194.4151376,6,3
19789,69.88322294,5,0
19817,186.8625409,5,3
19829,162.874211,4,0
19830,590.0139341,8,1
19846,31.69921406,3,0
19854,658.5311701,9,1
19863,513.2839211,8,1
19882,61.71780957,1,0
19886,145.3813499,9,3
19890,734.753339,8,1
19903,644.5271604,7,1
19906,199.0689444,3,0
19928,70.0139883,1,0
19937,458.0406951,8,1
19944,221.3219994,5,3
19946,178.0872688,3,0
19972,437.7996829,6,1
19973,57.43580748,5,0
19974,272.673051,3,0
20006,151.4446667,6,3
20020,78.58260393,2,0
20056,297.5365627,5,3
20072,365.0102515,9,1
20080,152.0406699,4,0
20081,265.9975423,4,3
20083,225.449154,4,3
20104,415.7002152,6,3
20128,67.0448537,2,0
20131,729.8447155,8,1
20135,844.4370697,9,1
20141,535.8214777,8,1
20144,150.3737692,2,0
20146,199.3924373,9,3
20192,148.0274659,4,0
20196,126.4833169,2,0
20207,28.64035492,2,0
20239,140.5799301,3,0
20307,49.77279681,2,0
20310,328.6754689,7,3
20311,677.7298501,9,1
20338,255.7072551,4,3
20362,267.3973842,7,3
20365,323.7567835,4,3
20371,162.5096651,3,0
20384,182.6704721,5,3
20435,67.25260201,1,0
20438,363.1424747,5,3
20443,100.6513772,6,3
20444,66.95673777,3,0
20452,420.6849002,7,1
20459,228.7909782,6,3
20469,149.4379988,8,3
20471,216.8367156,3,0
20472,83.97697142,4,0
20479,64.12126412,4,0
20513,827.1659012,9,1
20515,46.35084444,1,0
20518,336.8341157,4,3
20540,91.0061311,4,0
20541,255.509599,4,3
20545,189.757108,4,0
20548,255.5341178,7,3
20565,144.2947096,6,3
20566,386.2244442,6,3
20570,203.9956541,6,3
20586,644.399783,8,1
20591,328.551063,7,3
20595,196.7031913,4,0
20597,296.5019027,6,3
20600,981.5230959,12,2
20606,363.0397211,4,3
20610,239.2927909,6,3
20612,178.1341781,4,0
20617,9.913439276,1,0
20622,405.1251749,9,1
20635,387.7823872,5,3
20662,135.9785953,7,3
20664,372.7004473,4,3
20665,59.05352831,1,0
20667,189.2648045,5,3
20691,159.5375409,9,3
20697,627.3149856,9,1
20709,483.0116222,7,1
20715,353.2135985,6,3
20718,144.5345518,2,0
20728,203.4728088,7,3
20732,74.59678775,2,0
20738,74.51942451,1,0
20739,481.8833065,9,1
20749,383.3634752,6,3
20750,33.28095639,2,0
20776,93.31150938,1,0
20783,382.0299052,5,3
20791,59.55925735,1,0
20799,363.4211076,7,3
20822,557.6013479,9,1
20833,531.2205081,7,1
20847,37.34089852,3,0
20850,178.5481181,2,0
20862,266.985731,5,3
20867,73.31874938,1,0
20886,134.9697503,3,0
20895,189.0940614,3,0
20905,398.3174984,9,1
20941,491.0079474,9,1
20942,78.19012293,7,3
20943,132.9228787,3,0
20949,121.1793197,2,0
20952,41.80645041,1,0
20954,70.71659757,1,0
20974,155.6857777,8,3
20980,114.2558344,2,0
20991,166.4349669,3,0
20993,182.188015,6,3
20994,535.6982604,9,1
21021,239.0311712,8,3
21037,305.0785145,8,3
21042,232.2314846,4,3
21056,97.38445728,4,0
21059,144.0718674,8,3
21062,307.9490963,7,3
21100,131.1163752,4,0
21106,80.37514044,2,0
21107,254.3203683,7,3
21145,34.57426,2,0
21159,143.1401106,3,0
21170,303.3744165,7,3
21173,299.87305,5,3
21179,259.3768877,4,3
21198,56.2249804,1,0
21212,121.3831094,2,0
21217,262.2298828,8,3
21240,22.15073708,1,0
21248,528.7761445,7,1
21251,161.1328015,5,3
21256,125.8498323,5,3
21264,184.122717,8,3
21269,930.8390343000001,11,2
21281,332.2358875,5,3
21288,234.8338702,4,3
21300,108.661767,3,0
21328,533.8677546,7,1
21330,61.41212855,6,3
21332,177.4457146,3,0
21335,104.6476348,4,0
21355,348.3089889,9,1
21366,298.1647822,9,3
